comparison,table,dataset_id,heldout_batch,metric,population,lhs_method,lhs_dimension,rhs_method,rhs_dimension,lhs_mean,lhs_sd,rhs_mean,rhs_sd,difference,n_lhs_seeds_expected,n_rhs_seeds_expected,n_lhs_seeds_finite,n_rhs_seeds_finite,valid_batch,status,reason
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,trajectory,joint,sclsc_refonly,30,sclsc_refonly,16,0.45749234120193832,0.090968174032938318,0.5432798125516678,0.042775650182266041,-0.085787471349729472,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,3,trajectory,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
sclsc30_minus_sclsc16,E2,lung_atlas,4,trajectory,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
sclsc30_minus_sclsc16,E2,lung_atlas,B1,trajectory,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,trajectory,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,trajectory,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,trajectory,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.); rhs: all_na (not_applicable: The original AnnData has no obs['dpt_pseudotime'] column.)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,trustworthiness,joint,sclsc_refonly,30,sclsc_refonly,16,0.89400277694123764,0.0062989985059239582,0.8946999505511869,0.0051244387155381099,-0.00069717360994925315,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,immune_cell_human,Oetjen_A,trustworthiness,joint,sclsc_refonly,30,sclsc_refonly,16,0.8675089799788076,0.0075355895982021958,0.8734968025579537,0.0095968372779154706,-0.0059878225791460959,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,trustworthiness,joint,sclsc_refonly,30,sclsc_refonly,16,0.89251639469819499,0.0029033730806108733,0.8862987046641756,0.0077583049186212907,0.0062176900340193964,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,3,trustworthiness,joint,sclsc_refonly,30,sclsc_refonly,16,0.9256078668228207,0.0032008080041056016,0.92288546874128596,0.0031539587320794167,0.0027223980815347382,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,4,trustworthiness,joint,sclsc_refonly,30,sclsc_refonly,16,0.91745435502760597,0.0064448579343179459,0.91614868105515579,0.003003862807711085,0.0013056739724501831,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,B1,trustworthiness,joint,sclsc_refonly,30,sclsc_refonly,16,0.9249326157678508,0.0025818379054923235,0.92256642016619261,0.0048334018505454858,0.0023661956016581831,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,trustworthiness,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,trustworthiness,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,trustworthiness,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,trustworthiness,query,sclsc_refonly,30,sclsc_refonly,16,0.91146722733441143,0.002329597892203696,0.909746833602885,0.0021175979847061822,0.0017203937315264373,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,immune_cell_human,Oetjen_A,trustworthiness,query,sclsc_refonly,30,sclsc_refonly,16,0.93638930757240302,0.0016739459965800527,0.93520826097526655,0.00092264058799439381,0.0011810465971364703,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,trustworthiness,query,sclsc_refonly,30,sclsc_refonly,16,0.89284557878165172,0.0033103186943349186,0.89285737139618426,0.0066524525845929397,-1.179261453254643e-05,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,3,trustworthiness,query,sclsc_refonly,30,sclsc_refonly,16,0.91800892097019648,0.003127673235948487,0.91939775233624899,0.002362425135735704,-0.0013888313660525009,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,4,trustworthiness,query,sclsc_refonly,30,sclsc_refonly,16,0.86917478421803818,0.002636479680102677,0.86793237750249508,0.002949280990006996,0.0012424067155430984,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,B1,trustworthiness,query,sclsc_refonly,30,sclsc_refonly,16,0.89082150871817967,0.0014615554526789462,0.89008762178890066,0.0029078326080668915,0.00073388692927900401,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,trustworthiness,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,trustworthiness,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,trustworthiness,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,trustworthiness,reference,sclsc_refonly,30,sclsc_refonly,16,0.86076127637424948,0.0088248607787827747,0.862350346327589,0.012664604472947203,-0.0015890699533395169,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,immune_cell_human,Oetjen_A,trustworthiness,reference,sclsc_refonly,30,sclsc_refonly,16,0.8663686725038573,0.009576661104574993,0.87326768761734797,0.0094331293588630696,-0.0068990151134906696,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,trustworthiness,reference,sclsc_refonly,30,sclsc_refonly,16,0.89073052962281341,0.0025370846713915172,0.88303564292751846,0.0090079563796764163,0.0076948866952949446,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,3,trustworthiness,reference,sclsc_refonly,30,sclsc_refonly,16,0.92532757273251176,0.0033310934121117811,0.92270345323741021,0.0033957289592508461,0.0026241194951015512,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,4,trustworthiness,reference,sclsc_refonly,30,sclsc_refonly,16,0.91867210194634974,0.004534677652542631,0.91615337051289214,0.0032186297959379173,0.0025187314334575994,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,B1,trustworthiness,reference,sclsc_refonly,30,sclsc_refonly,16,0.92545767813656066,0.0047037689403338729,0.92349440187384979,0.0061795426869022761,0.0019632762627108669,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,trustworthiness,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,trustworthiness,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,trustworthiness,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung); rhs: all_na (not_applicable: Protocol restricts cached-source trustworthiness to Immune and Lung)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,within_label_silhouette__donor,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Oetjen_A,within_label_silhouette__donor,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,within_label_silhouette__donor,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,lung_atlas,3,within_label_silhouette__donor,joint,sclsc_refonly,30,sclsc_refonly,16,-0.22424474322650303,0.020638815770123348,-0.24019097769102626,0.019757182845874695,0.015946234464523229,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,4,within_label_silhouette__donor,joint,sclsc_refonly,30,sclsc_refonly,16,-0.24858966100927896,0.018420369597248635,-0.25169471840774094,0.0097015260771446555,0.00310505739846198,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,B1,within_label_silhouette__donor,joint,sclsc_refonly,30,sclsc_refonly,16,-0.22334249092499533,0.019490962447634753,-0.24628188720015953,0.023775471350235226,0.022939396275164198,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,within_label_silhouette__donor,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,within_label_silhouette__donor,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,within_label_silhouette__donor,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,within_label_silhouette__donor,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Oetjen_A,within_label_silhouette__donor,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,within_label_silhouette__donor,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,lung_atlas,3,within_label_silhouette__donor,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,lung_atlas,4,within_label_silhouette__donor,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,lung_atlas,B1,within_label_silhouette__donor,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,within_label_silhouette__donor,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,within_label_silhouette__donor,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,within_label_silhouette__donor,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,within_label_silhouette__donor,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Oetjen_A,within_label_silhouette__donor,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,within_label_silhouette__donor,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,lung_atlas,3,within_label_silhouette__donor,reference,sclsc_refonly,30,sclsc_refonly,16,-0.22283932574295839,0.02104935842594393,-0.23913908895418762,0.01984718557796079,0.016299763211229223,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,4,within_label_silhouette__donor,reference,sclsc_refonly,30,sclsc_refonly,16,-0.2280577990549891,0.019552096794906822,-0.22866973504250215,0.012758501820951427,0.00061193598751305145,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,B1,within_label_silhouette__donor,reference,sclsc_refonly,30,sclsc_refonly,16,-0.20902545155130808,0.021192391731956299,-0.23205021837606393,0.024179512060678223,0.023024766824755849,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,within_label_silhouette__donor,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,within_label_silhouette__donor,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,within_label_silhouette__donor,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical donor panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,within_label_silhouette__patientGroup,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Oetjen_A,within_label_silhouette__patientGroup,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,within_label_silhouette__patientGroup,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,lung_atlas,3,within_label_silhouette__patientGroup,joint,sclsc_refonly,30,sclsc_refonly,16,0.25908621472186821,0.043742500956694227,0.26380502182904636,0.053230400549140314,-0.0047188071071781468,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,4,within_label_silhouette__patientGroup,joint,sclsc_refonly,30,sclsc_refonly,16,0.18609797733943451,0.019397175778079638,0.1721231900934081,0.022984691562068296,0.01397478724602641,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,B1,within_label_silhouette__patientGroup,joint,sclsc_refonly,30,sclsc_refonly,16,0.24913227571180493,0.040866317980209808,0.26718562031932319,0.036185018212396655,-0.018053344607518257,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,within_label_silhouette__patientGroup,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,within_label_silhouette__patientGroup,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,within_label_silhouette__patientGroup,joint,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,within_label_silhouette__patientGroup,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Oetjen_A,within_label_silhouette__patientGroup,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,within_label_silhouette__patientGroup,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,lung_atlas,3,within_label_silhouette__patientGroup,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,lung_atlas,4,within_label_silhouette__patientGroup,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,lung_atlas,B1,within_label_silhouette__patientGroup,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette); rhs: all_na (not_applicable: No cell type has at least 10 cells and a mathematically valid multi-group silhouette)
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,within_label_silhouette__patientGroup,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,within_label_silhouette__patientGroup,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,within_label_silhouette__patientGroup,query,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,within_label_silhouette__patientGroup,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Oetjen_A,within_label_silhouette__patientGroup,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,Villani,within_label_silhouette__patientGroup,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,lung_atlas,3,within_label_silhouette__patientGroup,reference,sclsc_refonly,30,sclsc_refonly,16,0.26023330426275298,0.043582247408477735,0.26402928074480475,0.054973471054406933,-0.0037959764820517661,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,4,within_label_silhouette__patientGroup,reference,sclsc_refonly,30,sclsc_refonly,16,0.2178535503537308,0.043175968296273952,0.20225729088809602,0.032047242863950137,0.015596259465634782,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,lung_atlas,B1,within_label_silhouette__patientGroup,reference,sclsc_refonly,30,sclsc_refonly,16,0.30596114748872721,0.044453204158818323,0.32486252743808136,0.044735231328409585,-0.018901379949354147,5,5,5,5,True,computed,
sclsc30_minus_sclsc16,E2,pancreas,fluidigmc1,within_label_silhouette__patientGroup,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop2,within_label_silhouette__patientGroup,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,pancreas,inDrop3,within_label_silhouette__patientGroup,reference,sclsc_refonly,30,sclsc_refonly,16,NA,NA,NA,NA,NA,5,5,0,0,False,unpaired_na,lhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas); rhs: all_na (not_applicable: Historical patientGroup panel is defined only for lung_atlas)
sclsc30_minus_sclsc16,E2,immune_cell_human,10X,within_label_silhouette__sample_ID,joint,sclsc_refonly,30,sclsc_refonly,16,-0.016166193296377921,0.012978382066276935,-0.024349623183184076,0.022412408278991953,0.0081834298868061553,5,5,5,5,True,computed,
